"customer_unique_id","anchor_date","offer_type","expected_cost","expected_gain","net_ev","p0_60d_final","p1_60d","delta_p","expected_order_value_safe"
"1fbd81e4d0a0cf9125ca038b43533b7f",2018-02-08,free_shipping,15.315,1.3499999999999999,-13.965,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,45.0
"1fe11e8f0fa5bea7416ec09d6e8d2b4d",2017-02-13,free_shipping,15.94,3.666366404855405,-12.273633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"1fea3244d38e951f0196b2728aee3bdf",2017-10-23,free_shipping,16.88,3.666366404855405,-13.213633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"20001d07954025179c613496803181a6",2018-01-12,free_shipping,37.56,6.110610674759009,-31.449389325240993,0.52547770700636942675,0.57547770700636942675,0.05000000000000000000,122.21221349518018
"2004ba7732339d9be65f2236d8887ae4",2018-05-22,free_shipping,5.033333333333333,1.6663333333333332,-3.367,0.53105590062111801242,0.55105590062111801242,0.02000000000000000000,83.31666666666666
"200d8b1f16d0cc9600022fdc99987a7f",2018-03-14,free_shipping,12.629999999999999,2.142,-10.488,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,71.4
"20282afdbe6cf22d5f5a956d8b5a3f78",2017-07-12,free_shipping,16.11,3.666366404855405,-12.443633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2028c90d6c4523ae70a285c44010258a",2018-03-28,free_shipping,11.95,3.666366404855405,-8.283633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"204efc7a771f1a33fd28465082171f5b",2018-04-16,free_shipping,18.42,3.666366404855405,-14.753633595144596,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"204fa49efb5913a76287284d6e096f69",2017-08-01,free_shipping,14.1,3.666366404855405,-10.433633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"206b04b38a5dc8404458ec16edeca606",2018-02-20,free_shipping,17.26,3.666366404855405,-13.593633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"208ed8bf578938c97d49b3429358a424",2017-12-14,free_shipping,10.16,3.666366404855405,-6.493633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"208fe9aa6033a77419f8f503b7698e03",2018-08-06,free_shipping,33.62,6.110610674759009,-27.50938932524099,0.52547770700636942675,0.57547770700636942675,0.05000000000000000000,122.21221349518018
"209e5691e2cda59cd71e45417d7f95a2",2018-01-18,free_shipping,17.88,3.666366404855405,-14.213633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"20ae758fb6688386d9d1540f63d380e0",2017-07-10,free_shipping,17.21,3.666366404855405,-13.543633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"211aaecea827d378c879c2b2f667c89d",2018-05-14,free_shipping,7.39,2.4442442699036038,-4.945755730096396,0.53105590062111801242,0.55105590062111801242,0.02000000000000000000,122.21221349518018
"213b36024bb0b8261de0ffbd652ebc34",2018-06-06,free_shipping,17.755000000000003,5.6834999999999996,-12.071500000000004,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,189.45
"21421ba1bd92005a3b48e6a745e9b8bb",2018-02-01,free_shipping,54.81,8.554854944662614,-46.25514505533739,0.47619047619047619048,0.54619047619047619048,0.07000000000000000000,122.21221349518018
"21559d7ff0ebff720e5e160184338fed",2017-06-28,free_shipping,15.2,3.666366404855405,-11.533633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"21560f93adbd9ada040a40909ac8619d",2017-09-01,free_shipping,35.82,6.110610674759009,-29.70938932524099,0.52547770700636942675,0.57547770700636942675,0.05000000000000000000,122.21221349518018
"216ab90e27f18940cfac8f9f02fb4239",2018-03-04,free_shipping,12.9,3.666366404855405,-9.233633595144596,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"216fd197a786370ce9601ee2f6b5a31a",2017-02-21,free_shipping,10.96,0.6269999999999999,-10.333,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,20.9
"21a2d9dc71459dbd3dad219cb9681964",2017-08-10,free_shipping,17.43,3.666366404855405,-13.763633595144594,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"21bde4e982c4681021edabb899bcebfe",2017-12-11,free_shipping,130.98,9.776977079614415,-121.20302292038558,0.51508620689655172414,0.59508620689655172414,0.08000000000000000000,122.21221349518018
"21c3cb2e65b7575d9e079f7be7987d3c",2017-10-27,free_shipping,15.2,3.666366404855405,-11.533633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"21c8aa0cb27943cbf33d75985e28da67",2017-10-24,free_shipping,18.04,3.666366404855405,-14.373633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"21d3f0a4bf0cccf65dcfe93b8325d250",2017-04-06,free_shipping,21.92,4.8884885398072075,-17.031511460192796,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,122.21221349518018
"21de770aa4f3a60388b97b416ad38343",2018-05-04,free_shipping,17.96,3.666366404855405,-14.293633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"21effa61d72771ba8315ab56ce7fb7ac",2018-01-17,free_shipping,11.85,1.34985,-10.50015,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,44.995000000000005
"220bcdd6ae284ed1a273d99003fa8a0e",2018-01-06,free_shipping,15.56,3.666366404855405,-11.893633595144596,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"221d59abddcd719f3ec72c50078b9e31",2018-01-30,free_shipping,16.46,3.666366404855405,-12.793633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2271b98c96ef2dbe4241cbbde7c8c12b",2017-12-23,free_shipping,77.32,8.554854944662614,-68.76514505533738,0.47619047619047619048,0.54619047619047619048,0.07000000000000000000,122.21221349518018
"2280ecb8db2591c39d1c7d3e9caa115c",2017-07-04,free_shipping,7.78,2.4442442699036038,-5.3357557300963965,0.53105590062111801242,0.55105590062111801242,0.02000000000000000000,122.21221349518018
"22ac8971f405f9520b3e7cf37e042ee7",2018-02-19,free_shipping,35.2,6.110610674759009,-29.089389325240994,0.52547770700636942675,0.57547770700636942675,0.05000000000000000000,122.21221349518018
"22f6af8201369f9eb96592db3142b9c2",2018-01-10,free_shipping,137.04,9.776977079614415,-127.26302292038558,0.51508620689655172414,0.59508620689655172414,0.08000000000000000000,122.21221349518018
"230b7f6050862e4d39911debaa3088ef",2018-04-25,free_shipping,16.53,3.666366404855405,-12.863633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"231d36f5c4b238c26f449ffd98c79180",2018-05-11,free_shipping,106.67,9.776977079614415,-96.89302292038559,0.51508620689655172414,0.59508620689655172414,0.08000000000000000000,122.21221349518018
"232007f7d8c26eb8d7daaacb46501783",2018-01-23,free_shipping,23.97,3.3960000000000004,-20.573999999999998,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,84.9
"23339103d82a054f9729b0554ce22e8c",2018-06-26,free_shipping,15.65,1.2014999999999998,-14.448500000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,40.05
"233c8f191c45cef30af148a82ac70020",2017-07-04,free_shipping,15.28,3.666366404855405,-11.613633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"23539ab2fa3d6e255f96114be5d2dbd3",2018-02-19,free_shipping,12.11,3.666366404855405,-8.443633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"23ae1bfb4297222c1b522172809a7ca1",2018-06-03,free_shipping,14.78,1.305,-13.475,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,43.5
"23b2d37ef78f3c8dcb31f5eefc30190a",2017-09-06,free_shipping,11.85,3.666366404855405,-8.183633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"23dc3a062c6c097bcb3940a909e7730f",2017-03-20,free_shipping,14.52,3.666366404855405,-10.853633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"24072811917876a84c81166f96aed0c1",2017-01-17,free_shipping,15.07,3.666366404855405,-11.403633595144594,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"240f980f7c03e873c538e86792646919",2018-07-25,free_shipping,20.17,4.8884885398072075,-15.281511460192794,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,122.21221349518018
"2410195f6521688005612363835a2671",2017-09-12,free_shipping,11.73,3.666366404855405,-8.063633595144594,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"24115a0c9fc9115c586e54fd5f42e8d1",2017-09-06,free_shipping,56.55,8.554854944662614,-47.99514505533738,0.47619047619047619048,0.54619047619047619048,0.07000000000000000000,122.21221349518018
"24259224caf748993c177ebf964c2e6e",2017-12-26,free_shipping,17.1,3.666366404855405,-13.433633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"24391449252cf6db04ce271b2a208d83",2018-03-20,free_shipping,21.89,4.8884885398072075,-17.001511460192795,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,122.21221349518018
"243b99bd9ed8a3f460e7289d0a8df291",2017-12-21,free_shipping,15.56,3.666366404855405,-11.893633595144596,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"246ef4748f64c4e716b4356d570967a1",2018-06-11,free_shipping,32.72,6.110610674759009,-26.60938932524099,0.52547770700636942675,0.57547770700636942675,0.05000000000000000000,122.21221349518018
"247e0dcd20596bee51bd2b07f633fa04",2017-12-12,free_shipping,37.97,6.110610674759009,-31.85938932524099,0.52547770700636942675,0.57547770700636942675,0.05000000000000000000,122.21221349518018
"24cad6db9c734bd4f0edc6a314735880",2017-09-16,free_shipping,17.69,3.666366404855405,-14.023633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"24d27f115e367d9129a0e7a7a5d36866",2017-11-10,free_shipping,18.35,3.666366404855405,-14.683633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"24d9e83fe11e4390b69e1afb2b93f5ee",2017-10-27,free_shipping,15.87,3.666366404855405,-12.203633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"24fb2954f8c6cdb4b900ed8db6dc88e2",2017-06-14,free_shipping,42.36,6.110610674759009,-36.24938932524099,0.52547770700636942675,0.57547770700636942675,0.05000000000000000000,122.21221349518018
"24fc2d6f4c3339820a1a3746a125f8c5",2017-11-28,free_shipping,16.15,3.666366404855405,-12.483633595144592,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2516f43838c4892e066fec28143efa64",2018-03-02,free_shipping,23.07,4.8884885398072075,-18.181511460192795,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,122.21221349518018
"251e658613a224723f8a077946183b20",2017-11-17,free_shipping,10.95,3.666366404855405,-7.283633595144594,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"25314849bf706df0e00da89ccff9bdc3",2018-07-26,free_shipping,12.85,0.8069999999999999,-12.043,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,26.9
"255ac312f5ceb97163ec60f0db2eee11",2017-10-27,free_shipping,13.81,3.666366404855405,-10.143633595144596,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"256b3e7a939dddf3e40608cac69e88c7",2017-05-03,free_shipping,15.79,3.666366404855405,-12.123633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"257a0a891aa05c945617ad8f097645bd",2018-01-17,free_shipping,43.46,9.195,-34.265,0.52547770700636942675,0.57547770700636942675,0.05000000000000000000,183.9
"25a1ad8a564d758f233c587cc657aa4b",2017-08-17,free_shipping,16.4,3.666366404855405,-12.733633595144592,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"25a560b9a6006157838aab1bdbd68624",2017-04-20,free_shipping,16.05,0.5369999999999999,-15.513000000000002,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,17.9
"25bd804c580bc1ee0c93d073fae09a84",2017-12-01,free_shipping,8.11,2.4442442699036038,-5.665755730096396,0.53105590062111801242,0.55105590062111801242,0.02000000000000000000,122.21221349518018
"25c88b7eff936d6a6fed64142b760035",2018-07-26,free_shipping,31.74,11.032,-20.708,0.52547770700636942675,0.57547770700636942675,0.05000000000000000000,220.64
"25cac425f64ae1b78c60c2afae3ec384",2018-01-25,free_shipping,15.1,3.666366404855405,-11.433633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"25f24493ded5ebebc26a69b5db344e35",2017-12-14,free_shipping,15.39,3.666366404855405,-11.723633595144594,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"25f3cf83109f636d52d288fa4e797111",2018-03-19,free_shipping,16.11,0.78,-15.33,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,26.0
"2642f11f7c5588a63213b5e67e8ad0a7",2018-08-09,free_shipping,22.87,4.8884885398072075,-17.98151146019279,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,122.21221349518018
"26a6e3e036636ef1d5636f98b66094cc",2018-06-18,free_shipping,18.7,4.9341,-13.765899999999998,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,164.47
"26a9b95058d46f1e6a685688355a1cdb",2018-05-25,free_shipping,23.2,3.5188,-19.6812,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,87.97
"26d1b63e9b8478f84f87188c4877049e",2017-07-13,free_shipping,28.69,4.8884885398072075,-23.801511460192792,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,122.21221349518018
"26e025af2347c3968f6a578f853a9da2",2017-10-18,free_shipping,64.26,8.554854944662614,-55.70514505533739,0.47619047619047619048,0.54619047619047619048,0.07000000000000000000,122.21221349518018
"26f06401a5374fd3d26b6eed06af675f",2018-03-20,free_shipping,61.68000000000001,8.554854944662614,-53.12514505533739,0.47619047619047619048,0.54619047619047619048,0.07000000000000000000,122.21221349518018
"270c0ad2a232e4a10be51000bc69eb03",2018-07-09,free_shipping,15.32,3.666366404855405,-11.653633595144594,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"271d3cdd872021b1b6669ad93e8b856b",2018-02-16,free_shipping,20.035,6.972799999999999,-13.0622,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,174.32
"27259fad9054fce994a70f1d117bc402",2017-04-19,free_shipping,40.48,6.110610674759009,-34.36938932524099,0.52547770700636942675,0.57547770700636942675,0.05000000000000000000,122.21221349518018
"272f0ffe236b0bf765e14f5a2b577a6b",2018-02-08,free_shipping,10.42,3.666366404855405,-6.753633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"27517ed34c0406fe07b3a806e33cbc10",2017-10-22,free_shipping,19.98,3.666366404855405,-16.313633595144594,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2767f1bba0529fe3f48378c05ea40f0f",2017-07-07,free_shipping,11.92,3.666366404855405,-8.253633595144596,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"27d59fe7ff2ed894f826fd4a7e5466ea",2018-01-08,free_shipping,14.1,3.666366404855405,-10.433633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"27e86d2ae0db33b8d242c9251067d97e",2017-05-02,free_shipping,22.85,4.8884885398072075,-17.961511460192796,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,122.21221349518018
"27eecff5a6338f7c36c78ad05eacc575",2018-08-16,free_shipping,17.86,3.666366404855405,-14.193633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"280c34dc057ff9f3cd17360673d4b87c",2017-10-24,free_shipping,30.2,6.110610674759009,-24.08938932524099,0.52547770700636942675,0.57547770700636942675,0.05000000000000000000,122.21221349518018
"281e1e72207e518c29b249a1361a775d",2017-05-12,free_shipping,26.06,4.8884885398072075,-21.17151146019279,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,122.21221349518018
"282d49fddab8e95a8673a2a90072cf5c",2017-06-22,free_shipping,17.95,3.666366404855405,-14.283633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"282dc4abbf2759fb9bb77217f5cd6c4c",2017-08-05,free_shipping,16.32,3.666366404855405,-12.653633595144594,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"286d8f01f94a8061cef05c7c49efd8a9",2017-11-10,free_shipping,7.78,2.4442442699036038,-5.3357557300963965,0.53105590062111801242,0.55105590062111801242,0.02000000000000000000,122.21221349518018
"2878289928927b75d078057c8d91405f",2017-03-24,free_shipping,29.51,4.8884885398072075,-24.621511460192792,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,122.21221349518018
"28989ef45087c96e5a4346e88216c2ba",2017-02-09,free_shipping,97.38,8.554854944662614,-88.82514505533739,0.47619047619047619048,0.54619047619047619048,0.07000000000000000000,122.21221349518018
"289dcfbdf9ce2f94565a76800eb71157",2017-11-30,free_shipping,33.98,6.110610674759009,-27.869389325240988,0.52547770700636942675,0.57547770700636942675,0.05000000000000000000,122.21221349518018
"28ad66c8baf13c85d2a936d0b06e73f6",2017-04-17,free_shipping,15.56,3.666366404855405,-11.893633595144596,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"28aea3e12549a3611bbd8d4e3310e4fa",2018-06-07,free_shipping,15.23,3.666366404855405,-11.563633595144594,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"28c7e3fb75d7ce1e496dc539443b71da",2017-08-09,free_shipping,31.71,6.110610674759009,-25.599389325240992,0.52547770700636942675,0.57547770700636942675,0.05000000000000000000,122.21221349518018
"28cfa4471fab15695744e57ce3036694",2018-01-31,free_shipping,12.4,3.666366404855405,-8.733633595144596,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"28da99e178f274876e3052c1740c6c87",2017-08-25,free_shipping,15.1,3.666366404855405,-11.433633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"28dd1607a5e16ed5458919c2afca6476",2018-03-14,free_shipping,23.41,2.396,-21.014,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,59.9
"291d020953194db1b8578ff8d9959c62",2018-04-27,free_shipping,84.7,8.554854944662614,-76.1451450553374,0.47619047619047619048,0.54619047619047619048,0.07000000000000000000,122.21221349518018
"2947c03745112e23dced5a2ab3f8c568",2018-05-02,free_shipping,15.120000000000001,1.5539999999999998,-13.566,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,51.8
"294e0922aa06792eea5094656727c0bd",2017-05-16,free_shipping,12.72,3.666366404855405,-9.053633595144596,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"295c05e81917928d76245e842748184d",2018-03-15,free_shipping,8.4,2.4442442699036038,-5.955755730096397,0.53105590062111801242,0.55105590062111801242,0.02000000000000000000,122.21221349518018
"297ec5afd18366f5ba27520cc4954151",2018-04-27,free_shipping,21.9,7.849,-14.050999999999998,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,196.225
"298c3e1a698283a45f1c94df3942bb3b",2018-03-21,free_shipping,13.61,3.666366404855405,-9.943633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"29d72fba272ad06ed0b2ac6351da042f",2018-02-14,free_shipping,13.66,3.666366404855405,-9.993633595144594,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"29f8e372b3b1d42ad2e00a0b976bfc34",2017-08-23,free_shipping,13.04,3.666366404855405,-9.373633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2a17d0a71f5910d7207819f9ca9ec12b",2017-12-29,free_shipping,9.34,2.4442442699036038,-6.895755730096396,0.53105590062111801242,0.55105590062111801242,0.02000000000000000000,122.21221349518018
"2a34af7c4b1b83d78b14cf6b9c32c3b9",2017-11-09,free_shipping,9.34,2.4442442699036038,-6.895755730096396,0.53105590062111801242,0.55105590062111801242,0.02000000000000000000,122.21221349518018
"2a36404701b15c414647a2ec2102baba",2017-11-13,free_shipping,26.12,4.8884885398072075,-21.23151146019279,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,122.21221349518018
"2a3d4df1de5c9feee497328298916d41",2017-12-04,free_shipping,11.85,3.666366404855405,-8.183633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2a3f4536e732a04cfad59b6e50c2e925",2017-09-18,free_shipping,11.85,3.666366404855405,-8.183633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2a532e879c1278727d9d7001890cd333",2018-02-07,free_shipping,15.34,3.666366404855405,-11.673633595144594,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2a7f837de6a1999e457b8e3c5619156f",2018-04-14,free_shipping,8.91,2.4442442699036038,-6.465755730096396,0.53105590062111801242,0.55105590062111801242,0.02000000000000000000,122.21221349518018
"2aba7239448982a76a0a79666419e3a3",2018-02-07,free_shipping,98.02,8.554854944662614,-89.46514505533739,0.47619047619047619048,0.54619047619047619048,0.07000000000000000000,122.21221349518018
"2ac4312997e09e6770fd4c3d52adf77a",2018-01-10,free_shipping,29.45,4.8884885398072075,-24.56151146019279,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,122.21221349518018
"2ac6f6d09c75bb721defa2eb7a4f52a1",2017-09-20,free_shipping,16.79,3.666366404855405,-13.123633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2ae3c67452283d5a0d30b32e0d33296e",2018-01-09,free_shipping,14.1,3.666366404855405,-10.433633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2ae6a57dcdd2f1424598fc480cbf698a",2018-03-06,free_shipping,17.86,3.666366404855405,-14.193633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2b0d2a4ffe3906cd18019c2463cfeee9",2018-06-14,free_shipping,9.01,2.4442442699036038,-6.565755730096396,0.53105590062111801242,0.55105590062111801242,0.02000000000000000000,122.21221349518018
"2b100d3737ff053e5003640064ee6ad8",2017-11-06,free_shipping,16.86,3.666366404855405,-13.193633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2b161eaf4956b131691842e87b3c39c7",2018-03-13,free_shipping,11.370000000000001,2.47575,-8.894250000000001,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,82.525
"2b174670dbec666bbc68b6e2a4062740",2017-05-25,free_shipping,18.92,3.666366404855405,-15.253633595144596,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2b19910e856b2ba3e7257e63a093a3df",2017-09-28,free_shipping,39.480000000000004,4.6000000000000005,-34.88,0.52547770700636942675,0.57547770700636942675,0.05000000000000000000,92.0
"2b4871f788b44ee004ec2c7fc7cd420b",2017-08-02,free_shipping,17.13,3.666366404855405,-13.463633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2b4efa2bb0d9e62ee5e197cacd93c0d6",2017-09-22,free_shipping,14.33,3.666366404855405,-10.663633595144596,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2b5c14b7e1a3d88ff7e0c46e15851f5f",2017-08-22,free_shipping,23.04,1.4996,-21.540399999999998,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,37.49
"2b5ffb4c42d26e466ad575ecce365aa2",2017-03-20,free_shipping,14.11,3.666366404855405,-10.443633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2b6ce149982204423f4efac29701255a",2017-09-22,free_shipping,19.07,3.666366404855405,-15.403633595144594,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2b775b75afa0be08220fb73a7e68df3b",2017-07-12,free_shipping,17.63,3.666366404855405,-13.963633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2b952792a20f6076f6e7a9c6a27ade02",2017-06-13,free_shipping,15.56,3.666366404855405,-11.893633595144596,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2b9bd15bf8e54b231c518790c55e5f92",2018-05-03,free_shipping,7.87,2.4442442699036038,-5.425755730096396,0.53105590062111801242,0.55105590062111801242,0.02000000000000000000,122.21221349518018
"2bd9d2f3cc5d99b1b3d9ff5acd81bd5e",2017-05-24,free_shipping,15.1,3.666366404855405,-11.433633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2be5dce8b491a7bc6a65d6e91bf49812",2017-12-23,free_shipping,11.85,3.666366404855405,-8.183633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2c45ab66a3dae52960147e76a35740ff",2018-01-04,free_shipping,18.44,3.666366404855405,-14.773633595144595,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2c6a91479a7dc00d8c9d650d8dee88ca",2017-11-20,free_shipping,16.11,3.666366404855405,-12.443633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2c961ee955abb3ac9a80babd54ed4156",2018-02-14,free_shipping,14.77,1.9635,-12.8065,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,65.45
"2ca8ef8560c5cd0f9ddb65d1b1b51380",2018-01-04,free_shipping,28.86,4.8884885398072075,-23.971511460192794,0.52747252747252747253,0.56747252747252747253,0.04000000000000000000,122.21221349518018
"2ccc5d0620e07e3b54b83848c31a08fa",2018-03-16,free_shipping,17.06,3.666366404855405,-13.393633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2cf396c9e24e7627ff042cccb209b9e6",2017-08-17,free_shipping,17.17,3.666366404855405,-13.503633595144596,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2cff422ea56f68a1e1bdce4371b88d66",2018-05-15,free_shipping,15.23,3.666366404855405,-11.563633595144594,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2d0aa39055b967248bf551e220b55f59",2018-03-08,free_shipping,12.61,0.46859999999999996,-12.141399999999999,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,15.62
"2d14556024f4bbe01f147576097c42fe",2018-02-02,free_shipping,38.45,6.110610674759009,-32.339389325240994,0.52547770700636942675,0.57547770700636942675,0.05000000000000000000,122.21221349518018
"2d49eaf79111ff286fe657aadbed5a28",2017-08-01,free_shipping,19.83,3.666366404855405,-16.163633595144592,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2d5e5796e7901464c00407e69739c6db",2017-06-29,free_shipping,17.27,3.666366404855405,-13.603633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2d7a88002fb4c6073fbef4f59707a0e0",2017-01-26,free_shipping,11.95,3.666366404855405,-8.283633595144593,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
"2d7c6bd64b139f0f40968dd19c629532",2017-08-01,free_shipping,15.39,3.666366404855405,-11.723633595144594,0.50593667546174142480,0.53593667546174142480,0.03000000000000000000,122.21221349518018
